sample_id,feature_index_one_based,value
3497,3555,1
3497,3558,1
3497,3566,1
3497,3683,1
3497,3849,1
3497,3959,1
3497,3998,1
3497,4060,1
3497,4062,1
3497,4105,1
3497,4123,1
3497,4183,1
3497,4215,1
3497,4244,1
3497,4363,1
3497,4457,1
3497,4659,1
3497,4742,1
3497,4802,1
3497,4914,1
3497,4931,1
3497,4966,1
3497,4980,1
3497,4983,1
3497,4994,1
3497,4996,1
3497,5030,1
3497,5031,1
3497,5061,1
3497,5080,1
3497,5085,1
3497,5087,1
3497,5132,1
3497,5187,1
3497,5232,1
3497,5291,1
3497,5377,1
3497,5467,1
3497,5601,1
3497,5655,1
3497,5656,1
3497,5657,1
3497,5660,1
3497,5661,1
3497,5662,1
3497,5673,1
3497,5674,1
3497,5675,1
3497,5679,1
3497,5681,1
3497,5682,1
3497,5683,1
3497,5684,1
3497,5685,1
3497,5686,1
3497,5687,1
3497,5688,1
3497,5689,1
3497,5690,1
3497,5691,1
3497,5692,1
3497,5693,1
3497,5694,1
3497,5695,1
3497,5696,1
3497,5697,1
3497,5698,1
3497,5699,1
3497,5700,1
3497,5701,1
3497,5702,1
3497,5703,1
3497,5704,1
3497,5705,1
3497,5706,1
3497,5707,1
3497,5708,1
3497,5709,1
3497,5710,1
3497,5711,1
3497,5712,1
3497,5713,1
3497,5714,1
3497,5715,1
3497,5716,1
3497,5717,1
3497,5718,1
3497,5719,1
3497,5720,1
3497,5721,1
3497,5722,1
3497,5723,1
3497,5724,1
3497,5725,1
3497,5726,1
3497,5727,1
3497,5728,1
3497,5729,1
3497,5730,1
3497,5731,1
3497,5732,1
3497,5733,1
3497,5734,1
3497,5735,1
3497,5736,1
3497,5737,1
3497,5738,1
3497,5985,1
3497,5993,1
3497,5996,1
3497,6012,1
3497,6225,1
3497,6907,1
3497,8487,1
3497,8505,1
3497,9169,1
3497,9576,1
3497,9654,1
3497,9655,1
3497,9672,1
3497,11489,1
3497,11556,1
3497,11955,1
3497,11969,1
3497,12004,1
3497,12106,1
3497,12128,1
3497,13282,1
3497,13471,1
3497,14199,1
3497,14214,1
3497,15381,1
3497,15525,1
3497,15669,1
3497,19125,1
3497,19641,1
3497,20298,1
3497,20973,1
3497,23833,1
3497,25414,1
3497,29427,1
3497,37366,1
3497,37367,1
3497,37368,1
3497,37369,1
3497,37370,1
3497,37371,1
3497,37372,1
3497,37373,1
3497,37374,1
3497,37375,1
3497,37376,1
3497,37377,1
3497,37378,1
3497,37379,1
3497,37380,1
3497,37381,1
3497,37382,1
3497,37383,1
3497,37384,1
3498,28,1
3498,29,1
3498,31,1
3498,32,1
3498,35,1
3498,39,1
3498,42,1
3498,43,1
3498,46,1
3498,48,1
3498,49,1
3498,53,1
3498,54,1
3498,55,1
3498,56,1
3498,57,1
3498,59,1
3498,69,1
3498,70,1
3498,71,1
3498,77,1
3498,78,1
3498,79,1
3498,80,1
3498,83,1
3498,92,1
3498,94,1
3498,98,1
3498,104,1
3498,111,1
3498,124,1
3498,125,1
3498,126,1
3498,127,1
3498,129,1
3498,131,1
3498,132,1
3498,133,1
3498,134,1
3498,135,1
3498,137,1
3498,138,1
3498,140,1
3498,142,1
3498,143,1
3498,146,1
3498,147,1
3498,148,1
3498,150,1
3498,151,1
3498,153,1
3498,154,1
3498,155,1
3498,162,1
3498,165,1
3498,166,1
3498,167,1
3498,168,1
3498,175,1
3498,176,1
3498,177,1
3498,183,1
3498,184,1
3498,190,1
3498,192,1
3498,193,1
3498,194,1
3498,198,1
3498,211,1
3498,229,1
3498,233,1
3498,238,1
3498,248,1
3498,252,1
3498,253,1
3498,257,1
3498,258,1
3498,259,1
3498,260,1
3498,262,1
3498,265,1
3498,273,1
3498,279,1
3498,280,1
3498,281,1
3498,282,1
3498,285,1
3498,299,1
3498,305,1
3498,311,1
3498,315,1
3498,339,1
3498,368,1
3498,372,1
3498,397,1
3498,398,1
3498,409,1
3498,420,1
3498,429,1
3498,433,1
3498,469,1
3498,505,1
3498,525,1
3498,533,1
3498,552,1
3498,559,1
3498,573,1
3498,575,1
3498,583,1
3498,585,1
3498,621,1
3498,625,1
3498,631,1
3498,678,1
3498,681,1
3498,685,1
3498,691,1
3498,707,1
3498,747,1
3498,790,1
3498,794,1
3498,800,1
3498,801,1
3498,812,1
3498,853,1
3498,856,1
3498,887,1
3498,889,1
3498,899,1
3498,900,1
3498,911,1
3498,962,1
3498,1010,1
3498,1076,1
3498,1102,1
3498,1174,1
3498,1222,1
3498,1240,1
3498,1246,1
3498,1269,1
3498,1281,1
3498,1325,1
3498,1337,1
3498,1351,1
3498,1361,1
3498,1391,1
3498,1392,1
3498,1394,1
3498,1395,1
3498,1441,1
3498,1460,1
3498,1482,1
3498,1546,1
3498,1632,1
3498,1670,1
3498,1782,1
3498,1783,1
3498,1797,1
3498,1802,1
3498,1987,1
3498,1998,1
3498,2054,1
3498,2063,1
3498,2065,1
3498,2066,1
3498,2438,1
3498,2470,1
3498,2510,1
3498,2564,1
3498,2757,1
3498,2827,1
3498,2937,1
3498,2938,1
3498,2941,1
3498,2942,1
3498,2957,1
3498,3063,1
3498,3119,1
3498,3339,1
3498,3583,1
3498,3867,1
3498,3956,1
3498,4083,1
3498,4087,1
3498,4107,1
3498,4158,1
3498,4197,1
3498,4204,1
3498,4305,1
3498,4351,1
3498,4405,1
3498,4415,1
3498,4591,1
3498,4600,1
3498,4969,1
3498,4978,1
3498,4979,1
3498,4980,1
3498,4981,1
3498,4987,1
3498,4988,1
3498,4995,1
3498,4996,1
3498,5176,1
3498,5407,1
3498,5536,1
3498,5556,1
3498,5557,1
3498,5686,1
3498,5808,1
3498,6139,1
3498,6411,1
3498,8655,1
3498,9624,1
3498,10270,1
3498,10271,1
3498,10272,1
3498,10273,1
3498,10274,1
3498,10275,1
3498,10276,1
3498,10277,1
3498,10278,1
3498,10279,1
3498,10280,1
3498,10281,1
3498,10282,1
3498,10283,1
3498,10284,1
3498,50795,1
3499,23,1
3499,31,1
3499,32,1
3499,34,1
3499,45,1
3499,49,1
3499,50,1
3499,52,1
3499,54,1
3499,57,1
3499,60,1
3499,64,1
3499,80,1
3499,82,1
3499,84,1
3499,90,1
3499,91,1
3499,94,1
3499,95,1
3499,101,1
3499,104,1
3499,106,1
3499,107,1
3499,113,1
3499,125,1
3499,127,1
3499,128,1
3499,131,1
3499,134,1
3499,152,1
3499,161,1
3499,179,1
3499,235,1
3499,248,1
3499,251,1
3499,255,1
3499,260,1
3499,268,1
3499,270,1
3499,272,1
3499,273,1
3499,280,1
3499,281,1
3499,282,1
3499,285,1
3499,310,1
3499,311,1
3499,342,1
3499,372,1
3499,390,1
3499,391,1
3499,408,1
3499,409,1
3499,483,1
3499,486,1
3499,498,1
3499,548,1
3499,583,1
3499,614,1
3499,620,1
3499,651,1
3499,678,1
3499,700,1
3499,712,1
3499,796,1
3499,811,1
3499,819,1
3499,847,1
3499,848,1
3499,899,1
3499,963,1
3499,964,1
3499,965,1
3499,966,1
3499,967,1
3499,969,1
3499,970,1
3499,971,1
3499,974,1
3499,975,1
3499,976,1
3499,977,1
3499,988,1
3499,989,1
3499,990,1
3499,991,1
3499,992,1
3499,993,1
3499,994,1
3499,995,1
3499,996,1
3499,997,1
3499,998,1
3499,1003,1
3499,1004,1
3499,1006,1
3499,1007,1
3499,1008,1
3499,1009,1
3499,1010,1
3499,1011,1
3499,1012,1
3499,1013,1
3499,1014,1
3499,1015,1
3499,1016,1
3499,1017,1
3499,1018,1
3499,1019,1
3499,1020,1
3499,1021,1
3499,1022,1
3499,1023,1
3499,1024,1
3499,1025,1
3499,1026,1
3499,1027,1
3499,1031,1
3499,1032,1
3499,1034,1
3499,1035,1
3499,1037,1
3499,1038,1
3499,1039,1
3499,1040,1
3499,1041,1
3499,1042,1
3499,1043,1
3499,1044,1
3499,1045,1
3499,1046,1
3499,1053,1
3499,1055,1
3499,1056,1
3499,1057,1
3499,1058,1
3499,1059,1
3499,1060,1
3499,1062,1
3499,1063,1
3499,1064,1
3499,1065,1
3499,1066,1
3499,1067,1
3499,1068,1
3499,1069,1
3499,1070,1
3499,1071,1
3499,1072,1
3499,1074,1
3499,1075,1
3499,1076,1
3499,1078,1
3499,1079,1
3499,1080,1
3499,1081,1
3499,1082,1
3499,1083,1
3499,1088,1
3499,1089,1
3499,1090,1
3499,1091,1
3499,1092,1
3499,1095,1
3499,1096,1
3499,1097,1
3499,1100,1
3499,1102,1
3499,1103,1
3499,1104,1
3499,1105,1
3499,1106,1
3499,1107,1
3499,1108,1
3499,1109,1
3499,1110,1
3499,1111,1
3499,1112,1
3499,1113,1
3499,1115,1
3499,1116,1
3499,1117,1
3499,1118,1
3499,1119,1
3499,1120,1
3499,1121,1
3499,1122,1
3499,1125,1
3499,1126,1
3499,1127,1
3499,1128,1
3499,1129,1
3499,1130,1
3499,1131,1
3499,1132,1
3499,1138,1
3499,1139,1
3499,1140,1
3499,1141,1
3499,1142,1
3499,1143,1
3499,1144,1
3499,1145,1
3499,1146,1
3499,1147,1
3499,1148,1
3499,1149,1
3499,1150,1
3499,1151,1
3499,1152,1
3499,1153,1
3499,1154,1
3499,1155,1
3499,1156,1
3499,1173,1
3499,1174,1
3499,1175,1
3499,1176,1
3499,1177,1
3499,1178,1
3499,1179,1
3499,1180,1
3499,1181,1
3499,1182,1
3499,1183,1
3499,1184,1
3499,1185,1
3499,1186,1
3499,1187,1
3499,1188,1
3499,1189,1
3499,1190,1
3499,1191,1
3499,1192,1
3499,1193,1
3499,1194,1
3499,1195,1
3499,1196,1
3499,1197,1
3499,1198,1
3499,1199,1
3499,1200,1
3499,1201,1
3499,1202,1
3499,1203,1
3499,1204,1
3499,1205,1
3499,1206,1
3499,1207,1
3499,1208,1
3499,1209,1
3499,1210,1
3499,1211,1
3499,1212,1
3499,1213,1
3499,1214,1
3499,1215,1
3499,1216,1
3499,1241,1
3499,1258,1
3499,1262,1
3499,1263,1
3499,1269,1
3499,1270,1
3499,1271,1
3499,1649,1
3499,1678,1
3499,1789,1
3499,1954,1
3499,2077,1
3499,3148,1
3499,3408,1
3499,3547,1
3499,4235,1
3499,5742,1
3499,5990,1
3499,6110,1
3499,8017,1
3499,8119,1
3499,8143,1
3499,8170,1
3499,8180,1
3499,8190,1
3499,8227,1
3499,8228,1
3499,8258,1
3499,8626,1
3499,9448,1
3499,9903,1
3499,11389,1
3499,12649,1
3499,12650,1
3499,12651,1
3499,12652,1
3499,12653,1
3499,12654,1
3499,12655,1
3499,12656,1
3499,12658,1
3499,12659,1
3499,12660,1
3499,12661,1
3499,12662,1
3499,12663,1
3499,12664,1
3499,12665,1
3499,12666,1
3499,12667,1
3499,21611,1
3499,23778,1
3499,24616,1
3500,16,1
3500,27,1
3500,39,1
3500,49,1
3500,52,1
3500,55,1
3500,86,1
3500,91,1
3500,94,1
3500,97,1
3500,131,1
3500,136,1
3500,142,1
3500,150,1
3500,161,1
3500,186,1
3500,193,1
3500,233,1
3500,247,1
3500,259,1
3500,269,1
3500,315,1
3500,324,1
3500,345,1
3500,368,1
3500,397,1
3500,398,1
3500,458,1
3500,462,1
3500,467,1
3500,472,1
3500,479,1
3500,485,1
3500,598,1
3500,616,1
3500,675,1
3500,685,1
3500,686,1
3500,697,1
3500,714,1
3500,717,1
3500,727,1
3500,782,1
3500,796,1
3500,812,1
3500,818,1
3500,827,1
3500,842,1
3500,857,1
3500,858,1
3500,893,1
3500,914,1
3500,942,1
3500,1144,1
3500,1258,1
3500,1284,1
3500,1400,1
3500,1447,1
3500,1497,1
3500,1506,1
3500,1540,1
3500,1590,1
3500,2061,1
3500,2261,1
3500,2410,1
3500,2536,1
3500,2558,1
3500,2697,1
3500,2715,1
3500,2793,1
3500,2798,1
3500,2909,1
3500,2985,1
3500,3028,1
3500,3065,1
3500,3075,1
3500,3092,1
3500,3202,1
3500,3224,1
3500,3332,1
3500,3381,1
3500,3952,1
3500,4002,1
3500,4020,1
3500,4412,1
3500,4832,1
3500,4999,1
3500,5035,1
3500,5114,1
3500,5276,1
3500,5351,1
3500,6782,1
3500,7788,1
3500,8558,1
3500,8604,1
3500,10554,1
3500,11169,1
3500,11738,1
3500,13252,1
3500,13611,1
3500,13799,1
3500,14759,1
3500,14983,1
3500,14984,1
3500,14986,1
3500,14987,1
3500,14988,1
3500,14989,1
3500,14990,1
3500,14991,1
3500,14992,1
3500,14993,1
3500,14994,1
3500,14995,1
3500,14996,1
3500,14997,1
3500,14998,1
3500,14999,1
3500,15000,1
3500,15001,1
3500,15002,1
3500,15003,1
3500,15004,1
3500,15005,1
3500,15006,1
3500,15007,1
3500,15008,1
3501,8,1
3501,16,1
3501,31,1
3501,32,1
3501,39,1
3501,42,1
3501,49,1
3501,60,1
3501,63,1
3501,76,1
3501,78,1
3501,87,1
3501,93,1
3501,97,1
3501,99,1
3501,101,1
3501,112,1
3501,131,1
3501,134,1
3501,138,1
3501,139,1
3501,140,1
3501,143,1
3501,144,1
3501,149,1
3501,153,1
3501,159,1
3501,160,1
3501,167,1
3501,176,1
3501,177,1
3501,188,1
3501,193,1
3501,222,1
3501,244,1
3501,248,1
3501,251,1
3501,259,1
3501,261,1
3501,262,1
3501,263,1
3501,266,1
3501,267,1
3501,273,1
3501,277,1
3501,280,1
3501,283,1
3501,284,1
3501,288,1
3501,297,1
3501,299,1
3501,312,1
3501,315,1
3501,368,1
3501,372,1
3501,377,1
3501,397,1
3501,398,1
3501,400,1
3501,401,1
3501,403,1
3501,406,1
3501,407,1
3501,458,1
3501,472,1
3501,473,1
3501,479,1
3501,493,1
3501,504,1
3501,523,1
3501,525,1
3501,526,1
3501,527,1
3501,545,1
3501,547,1
3501,554,1
3501,559,1
3501,566,1
3501,571,1
3501,592,1
3501,603,1
3501,605,1
3501,611,1
3501,614,1
3501,616,1
3501,618,1
3501,637,1
3501,648,1
3501,653,1
3501,679,1
3501,685,1
3501,691,1
3501,704,1
3501,707,1
3501,716,1
3501,748,1
3501,774,1
3501,781,1
3501,796,1
3501,807,1
3501,811,1
3501,817,1
3501,827,1
3501,843,1
3501,853,1
3501,857,1
3501,858,1
3501,896,1
3501,913,1
3501,1023,1
3501,1082,1
3501,1088,1
3501,1095,1
3501,1106,1
3501,1111,1
3501,1130,1
3501,1144,1
3501,1168,1
3501,1174,1
3501,1186,1
3501,1195,1
3501,1217,1
3501,1219,1
3501,1222,1
3501,1227,1
3501,1240,1
3501,1258,1
3501,1259,1
3501,1263,1
3501,1284,1
3501,1303,1
3501,1314,1
3501,1323,1
3501,1325,1
3501,1385,1
3501,1401,1
3501,1405,1
3501,1428,1
3501,1431,1
3501,1460,1
3501,1464,1
3501,1471,1
3501,1475,1
3501,1482,1
3501,1490,1
3501,1494,1
3501,1498,1
3501,1520,1
3501,1524,1
3501,1592,1
3501,1623,1
3501,1637,1
3501,1638,1
3501,1678,1
3501,1707,1
3501,1722,1
3501,1725,1
3501,1733,1
3501,1734,1
3501,1740,1
3501,1746,1
3501,1792,1
3501,1801,1
3501,1802,1
3501,1805,1
3501,1812,1
3501,1885,1
3501,1956,1
3501,1998,1
3501,2000,1
3501,2013,1
3501,2027,1
3501,2036,1
3501,2052,1
3501,2054,1
3501,2063,1
3501,2077,1
3501,2146,1
3501,2153,1
3501,2211,1
3501,2212,1
3501,2217,1
3501,2234,1
3501,2248,1
3501,2320,1
3501,2366,1
3501,2426,1
3501,2438,1
3501,2449,1
3501,2514,1
3501,2515,1
3501,2543,1
3501,2558,1
3501,2687,1
3501,2737,1
3501,2740,1
3501,2791,1
3501,2832,1
3501,2837,1
3501,2878,1
3501,2909,1
3501,2914,1
3501,2948,1
3501,2967,1
3501,2976,1
3501,2979,1
3501,2985,1
3501,3013,1
3501,3027,1
3501,3035,1
3501,3077,1
3501,3112,1
3501,3113,1
3501,3153,1
3501,3156,1
3501,3194,1
3501,3208,1
3501,3303,1
3501,3454,1
3501,3475,1
3501,3481,1
3501,3506,1
3501,3542,1
3501,3575,1
3501,3604,1
3501,3622,1
3501,3671,1
3501,3723,1
3501,3845,1
3501,3846,1
3501,3847,1
3501,3866,1
3501,3889,1
3501,3961,1
3501,3966,1
3501,4083,1
3501,4139,1
3501,4204,1
3501,4208,1
3501,4213,1
3501,4322,1
3501,4336,1
3501,4344,1
3501,4345,1
3501,4348,1
3501,4351,1
3501,4352,1
3501,4363,1
3501,4381,1
3501,4382,1
3501,4405,1
3501,4412,1
3501,4422,1
3501,4454,1
3501,4482,1
3501,4492,1
3501,4499,1
3501,4600,1
3501,4612,1
3501,4700,1
3501,4757,1
3501,4794,1
3501,4841,1
3501,4878,1
3501,4966,1
3501,4979,1
3501,5017,1
3501,5024,1
3501,5025,1
3501,5031,1
3501,5078,1
3501,5102,1
3501,5103,1
3501,5104,1
3501,5107,1
3501,5186,1
3501,5371,1
3501,5450,1
3501,5534,1
3501,5564,1
3501,5681,1
3501,5687,1
3501,6011,1
3501,6171,1
3501,6200,1
3501,6201,1
3501,6319,1
3501,6344,1
3501,6352,1
3501,6359,1
3501,6411,1
3501,6553,1
3501,6557,1
3501,6591,1
3501,6594,1
3501,6764,1
3501,6836,1
3501,6838,1
3501,6889,1
3501,6891,1
3501,7012,1
3501,7090,1
3501,7198,1
3501,7368,1
3501,7539,1
3501,7572,1
3501,7573,1
3501,7585,1
3501,8178,1
3501,8522,1
3501,8568,1
3501,8769,1
3501,8979,1
3501,9286,1
3501,9433,1
3501,9598,1
3501,10525,1
3501,11085,1
3501,11194,1
3501,11238,1
3501,11911,1
3501,12187,1
3501,12345,1
3501,12445,1
3501,12549,1
3501,13079,1
3501,13257,1
3501,13538,1
3501,13648,1
3501,13901,1
3501,14474,1
3501,14669,1
3501,14845,1
3501,15062,1
3501,15458,1
3501,16729,1
3501,17320,1
3501,18296,1
3501,18364,1
3501,19894,1
3501,20366,1
3501,21571,1
3501,21614,1
3501,22308,1
3501,22677,1
3501,22731,1
3501,22879,1
3501,24084,1
3501,24086,1
3501,24087,1
3501,24093,1
3501,24421,1
3501,25727,1
3501,25982,1
3501,27071,1
3501,28161,1
3501,32976,1
3501,33854,1
3501,37348,1
3501,37818,1
3501,38883,1
3501,39261,1
3501,41165,1
3501,43537,1
3501,44401,1
3501,48944,1
3501,50796,1
3501,50797,1
3501,50798,1
3501,50799,1
3501,50800,1
3501,50801,1
3501,50802,1
3501,50803,1
3501,50804,1
3501,50805,1
3501,50806,1
3501,50807,1
3501,50808,1
3501,50809,1
3501,50810,1
3501,50811,1
3501,50812,1
3501,50813,1
3501,50814,1
3501,50815,1
3501,50816,1
3501,50817,1
3501,50818,1
3501,50819,1
3501,50820,1
3501,50821,1
3501,50822,1
3501,50823,1
3501,50824,1
3501,50825,1
3501,50826,1
3501,50827,1
3501,50828,1
3501,50829,1
3501,50830,1
3501,50831,1
3502,27,1
3502,31,1
3502,39,1
3502,44,1
3502,71,1
3502,84,1
3502,86,1
3502,87,1
3502,98,1
3502,101,1
3502,129,1
3502,131,1
3502,190,1
3502,269,1
3502,272,1
3502,275,1
3502,297,1
3502,299,1
3502,305,1
3502,308,1
3502,309,1
3502,311,1
3502,315,1
3502,319,1
3502,325,1
3502,353,1
3502,368,1
3502,372,1
3502,484,1
3502,585,1
3502,707,1
3502,717,1
3502,807,1
3502,839,1
3502,847,1
3502,848,1
3502,872,1
3502,884,1
3502,889,1
3502,913,1
3502,915,1
3502,1107,1
3502,1168,1
3502,1186,1
3502,1215,1
3502,1216,1
3502,1294,1
3502,1475,1
3502,1553,1
3502,1709,1
3502,1740,1
3502,1741,1
3502,1805,1
3502,1817,1
3502,1948,1
3502,1995,1
3502,2065,1
3502,2197,1
3502,2256,1
3502,2260,1
3502,2339,1
3502,2363,1
3502,2446,1
3502,2548,1
3502,2551,1
3502,2706,1
3502,2931,1
3502,3043,1
3502,3156,1
3502,3180,1
3502,3238,1
3502,3294,1
3502,3818,1
3502,3887,1
3502,3928,1
3502,3963,1
3502,4130,1
3502,4258,1
3502,4479,1
3502,4496,1
3502,4782,1
3502,4892,1
3502,4904,1
3502,4968,1
3502,5061,1
3502,5114,1
3502,5282,1
3502,5347,1
3502,5351,1
3502,5635,1
3502,5948,1
3502,5960,1
3502,6489,1
3502,6490,1
3502,6511,1
3502,6615,1
3502,6618,1
3502,6619,1
3502,6634,1
3502,6912,1
3502,6922,1
3502,7562,1
3502,8425,1
3502,8426,1
3502,8427,1
3502,8428,1
3502,8429,1
3502,8430,1
3502,8431,1
3502,8432,1
3502,8433,1
3502,8434,1
3502,8435,1
3502,8436,1
3502,8437,1
3502,8438,1
3502,8439,1
3502,8440,1
3502,8441,1
3502,8442,1
3502,8443,1
3502,8444,1
3502,8445,1
3502,8446,1
3502,8447,1
3502,8448,1
3502,8449,1
3502,8450,1
3502,8451,1
3502,8452,1
3502,8453,1
3502,8454,1
3502,8455,1
3502,8456,1
3502,8457,1
3502,8458,1
3502,8459,1
3502,8460,1
3502,8461,1
3502,8462,1
3502,8463,1
3502,8464,1
3502,8465,1
3502,8466,1
3502,8467,1
3502,8468,1
3503,8,1
3503,9,1
3503,297,1
3503,299,1
3503,3160,1
3503,3752,1
3503,5768,1
3503,8858,1
3503,9114,1
3503,14572,1
3503,21707,1
3503,50832,1
3503,50833,1
3503,50834,1
3503,50835,1
3504,14,1
3504,36,1
3504,47,1
3504,49,1
3504,54,1
3504,58,1
3504,61,1
3504,63,1
3504,80,1
3504,84,1
3504,85,1
3504,87,1
3504,91,1
3504,94,1
3504,95,1
3504,97,1
3504,98,1
3504,104,1
3504,119,1
3504,123,1
3504,124,1
3504,127,1
3504,130,1
3504,131,1
3504,132,1
3504,140,1
3504,151,1
3504,161,1
3504,166,1
3504,179,1
3504,229,1
3504,231,1
3504,232,1
3504,234,1
3504,235,1
3504,242,1
3504,247,1
3504,248,1
3504,251,1
3504,252,1
3504,255,1
3504,256,1
3504,257,1
3504,258,1
3504,269,1
3504,270,1
3504,273,1
3504,275,1
3504,279,1
3504,284,1
3504,285,1
3504,345,1
3504,361,1
3504,373,1
3504,376,1
3504,386,1
3504,417,1
3504,422,1
3504,472,1
3504,483,1
3504,490,1
3504,493,1
3504,498,1
3504,504,1
3504,529,1
3504,538,1
3504,545,1
3504,566,1
3504,583,1
3504,603,1
3504,633,1
3504,659,1
3504,675,1
3504,704,1
3504,711,1
3504,716,1
3504,729,1
3504,734,1
3504,747,1
3504,749,1
3504,771,1
3504,790,1
3504,793,1
3504,794,1
3504,799,1
3504,803,1
3504,807,1
3504,812,1
3504,836,1
3504,857,1
3504,881,1
3504,885,1
3504,893,1
3504,897,1
3504,898,1
3504,911,1
3504,995,1
3504,996,1
3504,998,1
3504,1004,1
3504,1006,1
3504,1008,1
3504,1010,1
3504,1020,1
3504,1021,1
3504,1036,1
3504,1075,1
3504,1095,1
3504,1109,1
3504,1112,1
3504,1117,1
3504,1127,1
3504,1142,1
3504,1147,1
3504,1165,1
3504,1166,1
3504,1168,1
3504,1178,1
3504,1182,1
3504,1223,1
3504,1243,1
3504,1263,1
3504,1284,1
3504,1299,1
3504,1358,1
3504,1361,1
3504,1369,1
3504,1389,1
3504,1393,1
3504,1394,1
3504,1400,1
3504,1407,1
3504,1414,1
3504,1456,1
3504,1472,1
3504,1497,1
3504,1504,1
3504,1506,1
3504,1542,1
3504,1543,1
3504,1565,1
3504,1585,1
3504,1626,1
3504,1632,1
3504,1660,1
3504,1673,1
3504,1677,1
3504,1697,1
3504,1707,1
3504,1715,1
3504,1726,1
3504,1730,1
3504,1737,1
3504,1742,1
3504,1743,1
3504,1745,1
3504,1827,1
3504,1837,1
3504,1889,1
3504,1954,1
3504,1956,1
3504,1984,1
3504,1998,1
3504,2045,1
3504,2057,1
3504,2058,1
3504,2061,1
3504,2077,1
3504,2159,1
3504,2197,1
3504,2211,1
3504,2302,1
3504,2367,1
3504,2378,1
3504,2381,1
3504,2390,1
3504,2425,1
3504,2441,1
3504,2530,1
3504,2640,1
3504,2662,1
3504,2671,1
3504,2694,1
3504,2728,1
3504,2730,1
3504,2737,1
3504,2739,1
3504,2763,1
3504,2798,1
3504,2800,1
3504,2817,1
3504,2832,1
3504,2869,1
3504,2886,1
3504,2892,1
3504,2903,1
3504,2923,1
3504,2930,1
3504,2955,1
3504,2985,1
3504,3096,1
3504,3110,1
3504,3179,1
3504,3181,1
3504,3193,1
3504,3195,1
3504,3206,1
3504,3246,1
3504,3250,1
3504,3267,1
3504,3285,1
3504,3298,1
3504,3366,1
3504,3379,1
3504,3478,1
3504,3506,1
3504,3547,1
3504,3557,1
3504,3746,1
3504,3767,1
3504,3846,1
3504,3966,1
3504,3977,1
3504,4184,1
3504,4210,1
3504,4272,1
3504,4431,1
3504,4432,1
3504,4568,1
3504,4579,1
3504,4600,1
3504,4623,1
3504,4629,1
3504,4646,1
3504,4647,1
3504,4653,1
3504,4658,1
3504,4706,1
3504,4755,1
3504,4828,1
3504,4920,1
3504,4928,1
3504,4942,1
3504,4948,1
3504,4951,1
3504,5052,1
3504,5127,1
3504,5134,1
3504,5206,1
3504,5217,1
3504,5231,1
3504,5239,1
3504,5620,1
3504,5636,1
3504,5693,1
3504,5776,1
3504,6236,1
3504,6557,1
3504,6672,1
3504,6678,1
3504,7144,1
3504,7170,1
3504,7213,1
3504,7243,1
3504,7337,1
3504,7338,1
3504,7462,1
3504,7494,1
3504,7495,1
3504,7496,1
3504,7506,1
3504,7507,1
3504,7508,1
3504,7509,1
3504,7510,1
3504,7511,1
3504,7512,1
3504,7513,1
3504,7514,1
3504,7515,1
3504,7516,1
3504,7517,1
3504,7518,1
3504,7519,1
3504,7520,1
3504,7521,1
3504,7522,1
3504,7523,1
3504,7524,1
3504,7525,1
3504,7526,1
3504,7527,1
3504,7528,1
3504,7529,1
3504,7530,1
3504,7531,1
3504,7532,1
3504,7533,1
3504,7534,1
3504,7535,1
3504,7536,1
3504,7537,1
3504,7538,1
3504,7539,1
3504,7540,1
3504,7541,1
3504,7542,1
3504,7543,1
3504,7544,1
3504,7545,1
3504,7546,1
3504,7547,1
3504,7548,1
3504,7549,1
3504,7550,1
3504,7551,1
3504,7552,1
3504,7976,1
3504,18124,1
3504,25264,1
3505,31,1
3505,44,1
3505,49,1
3505,65,1
3505,70,1
3505,73,1
3505,82,1
3505,87,1
3505,100,1
3505,108,1
3505,131,1
3505,140,1
3505,184,1
3505,193,1
3505,212,1
3505,229,1
3505,240,1
3505,252,1
3505,253,1
3505,262,1
3505,270,1
3505,273,1
3505,279,1
3505,297,1
3505,299,1
3505,312,1
3505,321,1
3505,368,1
3505,372,1
3505,373,1
3505,376,1
3505,410,1
3505,420,1
3505,472,1
3505,479,1
3505,493,1
3505,521,1
3505,533,1
3505,539,1
3505,560,1
3505,566,1
3505,567,1
3505,573,1
3505,582,1
3505,592,1
3505,598,1
3505,606,1
3505,643,1
3505,649,1
3505,666,1
3505,678,1
3505,679,1
3505,681,1
3505,690,1
3505,691,1
3505,707,1
3505,709,1
3505,712,1
3505,747,1
3505,790,1
3505,796,1
3505,797,1
3505,907,1
3505,913,1
3505,918,1
3505,962,1
3505,1023,1
3505,1297,1
3505,1325,1
3505,1336,1
3505,1358,1
3505,1410,1
3505,1466,1
3505,1541,1
3505,1543,1
3505,1546,1
3505,1604,1
3505,1623,1
3505,1658,1
3505,1679,1
3505,1691,1
3505,1837,1
3505,1998,1
3505,2066,1
3505,2079,1
3505,2302,1
3505,2324,1
3505,2397,1
3505,2410,1
3505,2411,1
3505,2800,1
3505,2941,1
3505,2960,1
3505,2979,1
3505,2990,1
3505,3063,1
3505,3070,1
3505,3075,1
3505,3098,1
3505,3104,1
3505,3108,1
3505,3113,1
3505,3114,1
3505,3115,1
3505,3116,1
3505,3148,1
3505,3346,1
3505,3385,1
3505,3407,1
3505,3424,1
3505,3647,1
